Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2010-04-19,7.443400859832764,17.55101776123047,91.3198013305664,7.468104504402888,17.55101776123047,91.411268046202,7.283728980259925,17.42411186961896,90.29844917420722,7.442195764757668,17.44314811643997,90.7100406718213,566924400,26468600,217947800
2010-04-20,7.3686842918396,17.281354904174805,92.1353759765625,7.50907460672832,17.54151105306408,92.2116011598577,7.319577889443003,17.233764862926634,91.36555279873346,7.487684578005095,17.51930268988561,91.891470509447,738326400,32508800,157708000
2010-04-21,7.809438705444336,17.192520141601562,91.96768188476562,7.840469496082721,17.316254006077024,92.40213861455992,7.704296189309844,17.13224047193276,91.45699998312055,7.796785209321369,17.313080691204185,92.18871627460756,982391200,19263200,192910100
2010-04-22,8.02785873413086,17.230587005615234,92.24205017089844,8.03629440011768,17.29403875907513,92.35638208842974,7.718457394675488,17.13223485132901,90.79386526604492,7.779916442395791,17.17665156285678,91.31978278242828,793424800,20295600,115360300
2010-04-23,8.159209251403809,17.09415626525879,92.84420776367188,8.199879997556646,17.27816845027378,92.88232034736178,8.043824230423088,17.04973957267807,91.94480545112985,8.073649122480811,17.27816845027378,92.18109300271243,796955600,21675400,177335500
2010-04-26,8.119140625,17.046567916870117,92.49359130859375,8.208315229454598,17.24327095038592,93.08049251484356,8.079674171356412,17.046567916870117,92.40213041475177,8.190842158802145,17.132229208142537,92.87469387337178,479068800,17890800,143457300
2010-04-27,7.894398212432861,16.77372169494629,90.3060531616211,8.069133006543948,17.087813107233362,92.48595416484852,7.848606200506841,16.764204176783252,90.13074344867297,8.051960800954319,17.02436016219651,91.96003665632976,709343600,27600400,355853300
2010-04-28,7.881140232086182,16.92917823791504,90.99203491210938,7.9534435107261645,16.995803273338048,91.22069874849177,7.724782793144675,16.675367714686395,90.14598685872261,7.930849188665097,16.81813530194598,90.74051167028425,758402400,24754600,300674100
2010-04-29,8.09323501586914,17.049747467041016,92.1201400756836,8.134206647175983,17.192515127793484,92.31069141527169,7.893494894252937,16.992639918634165,91.51799714476536,7.923922343907732,17.011674961260006,91.54086237508947,558840800,17437600,193775000
2010-04-30,7.865776538848877,16.957738876342773,90.5575942993164,8.151376813588419,17.119542772329428,92.23444916079396,7.8630654773338735,16.941875939130675,90.53472907466474,8.113417125562606,17.011673104916813,92.13535876708481,542463600,19349600,270000900
2010-05-03,8.024242401123047,17.05608558654785,91.73141479492188,8.070336882012873,17.116366427385973,91.98294396177991,7.919702422464947,16.9006271460231,90.85487745946129,7.948624702072454,17.04022265326675,90.992074658187,454342000,16123400,182747900
2010-05-04,7.7931742668151855,16.8720760345459,89.5743408203125,7.932058712190227,17.068779100737473,90.72527214990497,7.7350304181701555,16.830831433319393,89.11701892320741,7.920008561256945,16.938701090959498,90.71003060657229,723819600,23282800,360353400
2010-05-05,7.712131500244141,17.02435874938965,89.04081726074219,7.77690416117061,17.10050251916775,89.78778096599466,7.4934115461313,16.878417835101125,88.39294395990466,7.622956867984239,16.951388292245387,88.84264226707691,883103200,23670400,328973200
2010-05-06,7.418697834014893,16.592878341674805,86.08344268798828,7.780217537533244,17.19567938618352,89.1779934192927,6.0027427792192976,16.247061129664566,80.0315325557755,7.6470577385063985,17.027528933196802,88.61396329428818,1285860800,47912000,647356600
2010-05-07,7.105679512023926,16.710277557373047,84.8029556274414,7.4283368671774905,16.76421301267455,86.71608657029095,6.7848306038782855,16.351770467945865,83.3928771131553,7.3421749862447925,16.55799113517776,85.85479675273909,1676018400,43535600,637558800
2010-05-10,7.651874542236328,17.14492416381836,88.53776550292969,7.67175860542924,17.16078710077485,88.9112444508605,7.4873831327132905,16.894285645006423,87.58500893104983,7.539201402019638,17.084643309013366,88.27098901067163,984306400,35311400,396159600
2010-05-11,7.728095531463623,17.00849723815918,88.2862319946289,7.829621936402521,17.154438164641807,89.45240505035865,7.546732815561109,16.973598057855888,87.5850045881353,7.587101875933992,17.011669340793905,87.70695439940343,848906800,23165200,317849800
2010-05-12,7.8959059715271,17.138578414916992,89.52098846435547,7.927237648411046,17.16395887150272,89.65056775347848,7.793776948912503,16.948219544333803,88.48438904235249,7.810044128368437,17.068780041343373,88.63683355450796,654379600,24005400,235607100
2010-05-13,7.783531188964844,16.970426559448242,88.40816497802734,7.983572141701427,17.132230425394003,89.6962934150034,7.724482335614441,16.95773572792896,88.33194563359704,7.929946216109979,17.116367491127054,89.27707829789189,599712400,19319800,234452500
2010-05-14,7.646755218505859,16.922840118408203,86.80756378173828,7.726892429900112,17.021192268046065,87.90514130784365,7.516608171782351,16.770553738825573,86.03011691085706,7.687125097963635,16.929185535507216,87.74507888781413,759362800,25868200,345601400
2010-05-17,7.658806800842285,16.945051193237305,86.8532943725586,7.717855658332345,16.989467909795856,87.28775117477618,7.462681991058608,16.767383116738348,85.19168653308054,7.67326794254664,16.96725955151658,87.04384570362183,762834800,17393400,325739800
2010-05-18,7.602772235870361,16.846689224243164,85.67188262939453,7.789256302918875,17.043393440627185,87.82130148695819,7.539505539140439,16.84034502008218,85.38986455601905,7.741957520631151,17.037048026202147,87.56214864368998,782678400,20435600,360556800
2010-05-19,7.481660842895508,16.85303497314453,85.18404388427734,7.619641000440884,16.92600542508461,85.95386685089038,7.3765191213710635,16.643641134018722,84.11695557773675,7.516607792900048,16.81496369610277,85.19166174838472,1025726800,21119200,394742700
2010-05-20,7.1629228591918945,16.351757049560547,81.96753692626953,7.346394186434974,16.656329644016367,83.75871774330805,7.116225820485916,16.34858373759485,81.91418280202288,7.287043647603126,16.656329644016367,83.36999151513196,1282915200,29290400,530418300
2010-05-21,7.300299644470215,16.36762237548828,83.16419982910156,7.365975718965748,16.40886696523488,83.36999264966389,6.96980914884795,15.958352210980896,80.30593067307021,7.014095187395447,16.129674774299907,80.72514580868686,1223891200,34233400,500909400
2010-05-24,7.434060573577881,16.326383590698242,82.09712219238281,7.558785493778457,16.45646161052078,83.3776271734393,7.418997690413306,16.186788050728655,82.0209028346746,7.449726808717109,16.247067695434144,82.7145065495329,754238800,16832600,269823000
2010-05-25,7.387665271759033,16.05988311767578,82.18097686767578,7.434059816004897,16.094782307371464,82.21908945950896,7.144844283130925,15.844143772524825,79.55898872204304,7.210821217070618,15.980567217554535,80.11540116091606,1048006400,28693800,396505200
2010-05-26,7.354223251342773,15.888561248779297,81.68551635742188,7.5958399153999405,16.14237188001476,83.43859035309657,7.343377398884688,15.844143329331605,81.44161096643057,7.534080017828388,16.12650894248715,82.68400895833649,850654000,32607800,349719300
2010-05-27,7.632596492767334,16.253416061401367,84.4218521118164,7.648865277417127,16.259761479405586,84.45234101855038,7.504859623765067,15.945669944652781,82.9126832118885,7.549748211742807,16.05671294432951,83.2251901445385,666282400,22663600,300870500
2010-05-28,7.7389421463012695,16.307350158691406,83.36238861083984,7.814861512940584,16.48184490342879,84.39136451463025,7.632594536922949,16.180444229647144,82.96603863231212,7.81456064146257,16.237551776690598,84.33038670021607,815614800,23577000,297933500
2010-06-01,7.857942581176758,16.272443771362305,81.9599380493164,8.011889830835013,16.532599721613455,83.8044735487849,7.801605602661525,16.094775791325183,81.83798822063316,7.82359818182259,16.21850835177828,82.58494618612661,876472800,24274800,277909400
2010-06-02,7.951940059661865,16.62778091430664,84.0941162109375,7.977547124400802,16.62778091430664,84.10173407738709,7.842880559631599,16.234373619840937,81.94469739361082,7.96971400607706,16.351761992780638,82.379154203012,688548000,18742200,240243700
2010-06-03,7.926934719085693,16.73564910888672,84.38372039794922,8.000142236686234,16.814964981440685,84.65049100244907,7.845290731148817,16.640470303874796,83.52243078480309,7.988994704555919,16.71026744874265,84.33798995579582,650106800,23564400,226618300
2010-06-04,7.711228370666504,16.266101837158203,81.41877746582031,7.890180189512737,16.542120778018454,83.33191457452959,7.6711601600757815,16.18678595217709,81.14438306715422,7.779012967698532,16.542120778018454,82.78312577719741,758304400,23942800,398475600
2010-06-07,7.559990882873535,16.116989135742188,80.405029296875,7.807330609923535,16.33907387709541,82.02090650229988,7.548240803827385,16.107471615913948,80.34405729708057,7.781421870654719,16.253412567847832,81.7083995620087,886942000,20177800,264609100
2010-06-08,7.51148796081543,16.35810661315918,81.26632690429688,7.646154534841631,16.440594591235257,81.4263893110567,7.400621614943478,16.028152280326438,79.76478161186199,7.62928320190768,16.11381357117326,80.46600905533306,1000770400,22429800,357774300
2010-06-09,7.32681131362915,16.29148292541504,80.83185577392578,7.588914715411919,16.450114701554483,82.53156994495635,7.3054220786890465,16.234375389183686,80.48885997882537,7.575959538660173,16.358109191194554,81.73887591770932,854630000,17645800,268023300
2010-06-10,7.547036170959473,16.640466690063477,83.19468688964844,7.561194830540002,16.656329619076484,83.293771458072,7.2966829131504065,16.453281223076633,80.82422859017265,7.376217574405443,16.453281223076633,82.21144162391923,776356000,18790000,317890600
2010-06-11,7.637418270111084,16.52529525756836,83.59866333007812,7.64796245133741,16.550890432810778,83.65201745940466,7.452440171170151,16.35892234673098,82.4096251249928,7.47834891463357,16.544491333874344,82.46297925431935,545759200,14946000,214128200
2010-06-14,7.660613059997559,16.480497360229492,83.4690933227539,7.8073297469294,16.627674157210645,84.69624416353236,7.652479071492605,16.46450022722152,83.38525028529718,7.711226242352334,16.61807490100345,84.2389163900723,602960400,13656400,207196100
2010-06-15,7.8235979080200195,16.694860458374023,85.36698150634766,7.828418287335303,16.701259554761823,85.44320086251693,7.69736704034316,16.496493352363668,83.91116679830884,7.701584872244032,16.582879322844672,84.05598764564535,585074000,16368600,238268700
2010-06-16,8.05135726928711,16.7652530670166,85.33650207519531,8.066420152545632,16.778050042166154,85.68711580463159,7.851918066117211,16.56368575724799,84.75722443670006,7.866077530346716,16.582883050726988,84.924910527988,783678000,16784800,216374000
2010-06-17,8.190544128417969,16.75245475769043,85.47368621826172,8.221574928973522,16.861236978993738,85.61850705958376,8.119143441323155,16.65007163417004,84.64288538474113,8.152282756338463,16.797247221667714,85.58039447549989,872855200,20740200,263185800
2010-06-18,8.256818771362305,16.7364559173584,85.56635284423828,8.284837627452385,16.870833295591723,85.87268075844038,8.176983252731864,16.720457564280448,85.29065304719204,8.201988567379082,16.762051085377756,85.6429348227888,784621600,28405800,174006600
2010-06-21,8.139323234558105,16.790849685668945,85.32130432128906,8.405642681424933,16.95082348361225,86.69213779116663,8.095940637333555,16.72366098345353,84.84648660939312,8.36587536767484,16.899631917090524,86.63087570159266,776490400,18346400,213140700
2010-06-22,8.250190734863281,16.784454345703125,83.91215515136719,8.314059143422543,16.982822778334242,85.69654390462979,8.179393434187421,16.77485630623834,83.78962515266166,8.199276691769429,16.784454345703125,85.32128811487907,717262000,20805000,239355400
2010-06-23,8.16342830657959,16.714061737060547,83.65180969238281,8.274596316536396,16.84524019306462,84.26447162380866,8.070939270362812,16.640472721287146,83.07743584507756,8.272186126376392,16.81644486269772,83.96579769063656,768457200,20718000,254639900
